text,label
7 July 2005 21:06 (UTC),0
"""
Done.  message me! """,0
Yea. I was sort of the local shit disturber in my young adult life. My family's from there. I went to PSS many years ago.,1
Please do not carry on conversations with other users on my talk page. That is why you all have talk pages. Thanks!,0
touch my wife will not work thru webcam.,0
"Chinese budget 

I've updated the budget to state it is estimated to be $190billion with the following 2 references. This is the CIA estimate. link 1",0
"I love to talk to people and they like to talk to me

i love to skateboard and i do not have a myspace this

is the only thing i got.",0
(Lol becuase you are god of wiki!),0
Btw: But the colibri is annoying. — Dorftrottel⁠,0
Beethoven's 9th is the piece of music which is dominant in the film the Clockwork Orange. Although he is a fan of Beethoven full stop this is the piece which appears in the film,0
"Please stop... 

Whats the point man? - (t|c)",0
"""
Great work! )  Still not DYK ready (oh well) but a great article none-the-less. ) -  • Talk • """,0
@ okay king of the Wikipedia Nazis.,1
""" style=""""font-size: smaller;"""" class=""""autosigned"""">— Preceding unsigned comment added by 174.19.160.183",0
"You are being evasive and non-collegial. I asked you a direct, relevant question. You alluded to WP:EL, but it does not seem to apply. If you believe it applies, please quote the part that is most appropriate. Quotes or it didn't happen.",0
Well is seems the proposal isn't attracting any objections so I'm doing it now.,0
"""
OK, it looks like slp has made some further comments at the article for us to work on, so a week or so would be fine. Sorry to look like I'm haranguing.  ¡digame! """,0
"Category:Criminal law 

Hi,  you forgot to add a talk message on Category:Criminal law explaining why you added {{cleancat}}.  If I don't hear back from you in 48 hours, I'll remove the tag.",0
"Your edit to George W. Bush 

Please do not add nonsense to Wikipedia. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you.",0
I have been looking and discussed it with my colleagues but we can't find any reliable source for this statement.,0
"My addition to  talk page is not a personal attack. If it was, he would certainly know of the attack. I simply placed a request for discussion as to why  continually harasses and defames other wikipedia users.",0
"Please 

Please check your mail. 
=(",0
"IMO: In the X-Factor article, but not here.",0
"I haven't broken any laws, or said anything wrong
Why was I blocked/? Is there any justifiation for this block??? AT ALL??? Just a rogue admin??????",0
"EDITING/DELETING

Hi, im user:CJ2005B. I dont go round trying to make enemys with anyone! all i asked is that you and other wikipedia users be fair. so far you have not been! all i ask is that be fair when editing/deleting my post. thanks you",0
... The violence in a film is not judged on its realism or whether other movies are worse. You can't just invent criteria to fit making a movie non-violent. -,0
"Jonathan Mangum
I know Jonathan Mangum a wiki user is a sockpuppet of...Gsnguy! 208.54.38.62",0
"""

 st.anger 

why did you put """"blatant"""" vandalism under what i put. all i said was the genre of the album was nu-metal and it was. thats not metallica thats a cheap sell out record that sounds like korn.""",0
"""

I've changed the heading along the lines you suggested, to """"Criticisms of Michael Dorris"""", which I hope tackles the question you raised.  Feel free to alter it further, of course!   """,0
"MarcusBritish

Notices of blocks by Arb Com are supposed to be there, a sock of the user keeps removing it, also did you see that IPs edit summaries here?",0
"ow! someone just blocked me! I don't think I can feel my ass!

YourCousin",1
"I see you like bullshit 

Fine, have your bullshit.",1
Peanut Butter Cookie Time!,0
then that is fine with me,0
"go to  die 

son of  bich",1
"the problem was duplication and I tried just now to clean that up. I made no substantive changes, just rearranged the text.",0
"I just learned how to suck up to people. You're very good at it, FisherQueen. As for the grammer, it should be fairly obvious that they're typos, now pick out a mistake here, bitch!",1
They NEVER show ads. here...,0
This subject is best covered in the individual netowrk and/or conference aticles. It does not merit its own article. -  (Talk to me),0
"Real Madrid Kit 
But let me just say this, Real Madrid isnt the only ones that have excesive detail in the kits if your gonna change it might as well change the Barcelona one too",0
Hmmmm... That is some interesting stuff that unfortunantly I dont have the answer to. Good luck though.,0
"Why did you delete the Andy Thomson (bowls) article?

He is a top bowls player and you said he wasnt reputable?

Could you email me on davidthomson123@btinternet.com",0
"""

 Can you make the first 2 sentences more biased? 

They're not biased enough. I mean, I long to hear it mentioning """"I love Bill Gates [source]"""".   """,0
"Still waiting, User:Sikh-history! I will remove him from the list, but first i would like to hear your opinion on why he must be included here?",0
"Everything looks good, I'm passing the article now. )",0
"""

If this be true, seems like the Irish got this right. """"Amn't I"""" or """"ain't I"""" appears more appropriate than """"aren't I"""".  | talk 15:26, 2004 Apr 29 (UTC)""",0
REDIRECT Talk:ShaneGujrat Newspaper Pakistan,0
"Proposal to shut down WP Geographic Coordinates & ban coordinates on wikipedia articles
This means you.  (talk)",0
"WHAT'S WRONG WITH YOU?
GO KILL YOURSELF, YOU VILE CREATURE!!!!!!!!!!!",1
"You fing rat 

You ratted me out you little prick",1
has got some sand trapped in his vagina and it's making him a little bit cranky,1
"If you are unable/unwilling to resolve your conflict you should have the decency to leave this article alone so that others can work on it.  21:48, 4 Aug 2004 (UTC)",0
"brock 

actually brock is like 6 ft 4 not 6 ft 2, and 300 lbs not 285 ive seen him u havent.",0
"But you will need to search for reliable sources,too",0
"Tiger Shark 

In answer to your question, see here:

Wikipedia:WikiProject Comics/editorial guidelines#Titles with numerous volumes

As to the mini-series, yup, will make a slight correction. There's also a vol. 4 out there as well.",0
"One of the problems with Indian articles was (and is) that there was usually no transliteration of the Indic script, which leads those who cannot read the script doubt its value in the article.",0
Welcome to Wikipedia. Have fun.,0
"""

afd
Hey, MONGO, why dont you put a procedural delete on Wikipedia:Articles for deletion/9-11: The Road to Tyranny (2nd nomination)? I mean, i created it, and its about 9/11, how could you possibly resist voting """"delete""""? Chears!  """,0
"Convoy template

Does this cover it? 
For the main template I've put items that ought to be there; some have pages, some don't.
For the other sections I've put in the items with pages that already exist.
I don't know yet what the bwst arrangement is.",0
"Slipknot unofficial member
Even if it is supported by a citation it is constantly deleted by fanboys. What do I have to look for the article every time I want to change it back? Some people are busy.",0
"Of course not. 'Patrons', as you so kindly put it, are, for the most part, an assorted bunch of hobos, wash-outs, and other generally unemployed and more-or-less perpetually starving people, such as Hollywood star wannabees.",1
"Hey PBS.  As I said earlier, I appreciate your attempts to maintain decorum; however,",0
"Thats sounds fair to me. I accept all of your conditions. I have no sockpuppets and this is my only account. Thank you for unblocking me, if there will be problems in the future I will act as you asked me to.",0
"""

 Wikipedia:WikiCup/History/2013/Submissions/Hawkeye7 

Hi there- I'm afraid I removed your featured article, as it's very much """"last year's"""" article. Sorry about that.   """,0
"She deserves it. ) Any time I can assist, you are welcome!",0
"Dumb Niggaz 

Yall Niggas are dumb.Sean Kingston never played biggie.I was joking around dumbfucks.",1
"I don't know if I'd be classified as a mainstream libertarian, but I really don't see any conflict. I've been asked that before, but there are actually quite a lot of libertarian-leaning Scientologists.",0
"bigjkim

why do you like Jews so much ? why are you so pro-israel. its not even your country. better yet, its not even A country.",0
"Nietzsche's Last Man 

Was Nietzsche's concept of the Last Man explicitly implied in the title?  The article makes no mention of it per se, though it sounds implied, so I added a link at the end.",0
"""*I have decided to take the next step and have your behaviour, specifically your tendancy to scream """"J'accuse"""" at the drop of a hat, looked into, something that will no doubt get me on your Nixonian Enemies List.   

""",0
Hey I'm just tellin' like it is you ugly as fuck butt fugly muthafucka!,1
"I agree, wise descision, Toa of Sound out. Toa of Sound retires from the Bionicle descussion, and it would be wise to follow.",0
"Ok, This Isn't Working Here
I'll make an rfc in a bit, let's see if we can resolve this dispute there. Until then, nobody touches the article.",0
". And to you you conservative being, you are a M Cosgrove defender. Admit it yourself",0
"How come 

some of the worst human beings on earth happen to be admin on your oh so beloved, oh so protected internet site?37.230.30.171",1
"""I was generous and left a lot of stuff in there that gives """"Assange's side"""". """,0
"Needs links to historical development 

May have been removed (why?) as can no longer find mention of Siemens. -",0
You are a raging faggot.  Kill yourself.,1
"Don't threaten me, and you can't delete other user's USERSPACE articles.",0
"I see. And somehow my brain interpreted zero edits as zero edits other than this one. Quite funny, all in all, I'd say.",0
Don't you have something smarter to do than this?,0
"Goodness gracious, there has to be an easier way to break ties. Oh, it's baseball. Okay, go ahead and change it. And apologies for changing it on the main WBC article.   (t)/(c) @",0
"Regular Show / J.G. Quintel 

It's going to be Monday at the earliest before I will have any time to investigate this page so I suggest you ask at WP:RFPP.",0
"I've searched for good-quality alternatives, but haven't been able to locate any at the moment.",0
"i am reading it, and have it watchlisted, but the examiner didn't give much background, and people there are referring to stuff i dont know about, sometimes cryptically. as for arbcom-grade drama: it cant be worse than certain usenet groups. D -badmachine",0
No worries I see this has been done.,0
REDIRECT Talk:T.O.S. (Terminate On Sight),0
"Karnan 

Thanks for your welcome.",0
"Julien aklei 

FisherQueen, you flagged the Julien aklei page for deletion.  I've made updates to it, including a Discography and a link to a newspaper article.  Please let me know if it now meets with your approval.  Thanks!",0
"You do not know that we have two different categories, 7th octave and whistle register? YOU CREATED THEM. See Minnie Ripperton for an artist with links to both cats.",0
cocksucking bastard,1
"""That widescreen image of the tear is too wide if you catch my drift. Could you find another example of it?  $1,000,000?  

""",0
"Not this again.  This is the sixth time the article title has come up with some demand that it change. (June 2006, August 2006, April 2007, October 2007, and now March 2008.)  Is there nothing else to discuss?",0
"It doesn't sound like there is a copyright issue as that would be in the public domain, however the question is whether posting a whole speech is encyclopedic.  It sounds more like material for Wikisource.   (talk,",0
". I should become a detective for figuring all that out! Oh yeah, I suck cocks. That's how I became a Wikipiedia admin. And because I have a lot of time on my hands. I often feel good about myself knowing that I can ban people from the internets",1
"Apology? 

You never did apologize for your mistake. One would be appreciated on my talk page. Thank you.",0
"Thank you for your note. Given the risk to you if you do restore copyright problems to an article, I felt it rather urgent enough to reply at your talk page.:)  (talk)",0
"Typo'? 

Your first link here is to a comment by Peter Cohen; was it meant to be to a comment by Jimbo?",0
"""

WKBS Cornerstone
I have put in a request to have the page moved to WKBS-TV, the correct callsign, on WP:RM. -  • Talk • """,0
"""
WP:OR doesn't even come close to applying. The definition of """"paired"""" is not OR, nor is the picture we have of his release form. 207.80.142.5  """,0
and asking top stop involving me,0
"John Phillip Key (born 9 August 1961, in Auckland, New Zealand)
            Wasn't he born in Christchurch?",0
"Kings Norton 

Shouldn't this article be part of the Kings Norton Wikipedia page? Hawkesley is part of Kings Norton after all.",0
Thankyou SOOO much. I was not expecting this but thankyou. I have changed my password to something that no one that I know could guess and my computer no longer remembers it. Thankyou!,0
shut up Katie your not even real,1
"Hey Roy.  Go fukk yourself you gay bich.

Ya u heard me.  

Pussy",1
"mothafucka! 

You son of a bitch, shup up!

otherwise I will kill you!",1
I HATE DRMIES!! HE IS AN IDIOT!!!,1
Ram it up ur ass very hard till ur eyes water,1
Ihad sex with Katy Perry last nught and my mommy caught us right in the middle of it.,1
"Good Luck 

wikipedia sucks
71.186.170.196 
Oooh.. look at all your awards..  I'm certain they make you feel good inside.",1
You ignoramus! My cousin just did the hitler pictures and the swastikas and what not. I've been the one talking to you you imbecile. I can't believe that people that are stupid like you exist. It makes we want to start playing russian roulette with myself.,1
"""

 Re: AIP 

Go fuck yourself. -The'FortyFive' """,1
and i have a small penis lalalalalalalalala,1
"Have you fallen on your head as a child? You are pathetic, Jingiby.",1
You are one of the worst page vandals I have ever seen. Your repeated vandalism of a user page shows what a pathetically insecure individual you are.,1
"Sweden, LOL 

Sweden sucks.",1
"I haven't vandalized crap.  I just tell it like it is!  You got a fucking problem with me, then maybe you need to take a long look at yourself.  Don't fucking e-mail me again.  Take care.",1
IT'S THE STFU. IF SOMEBODY CHANGES THEM TO THE STF-U THEN I'M GONNA KILL THEM.User:Pic Business,1
"moderator on wikipedia 

moderator on wikipedia are a bunch of twats who like to suck thomas malinas tiny cock",1
"did i hurt your feelings? 

its okay you can ban me, i will create a new account and sign in from a different ip. i must have hurt your feelings pretty bad. 

douche bag.",1
Talk pages are also where some of us have to try and get uninformed idiots to back down so WE CAN MAKE CHANGES. It's hard to have an impact on an article such as thistypical Wikinonsense.,1
"Your are a filthy fuck 

go fuck your self",1
"Mark. Your semen is not viable. Were you to procreate, the children would be homosexuals. Do no procreate Mark, enough is enough.",1
"""

I just got a telegram in the mail...it says......""""GWERNOL IS GAY!!!""""

Swear to fuck your mom if you swear to tape it.""",1
"""
I am not far right. I am Jewish, not related to Gamergate (it is bizarre and idiotic), and I hate both far right and far left. You are far left, so I hate you.  — Preceding unsigned comment added by 190.207.63.200   """,1
"And Luke, stay out, son of a bitch!!!!!!!!!!!! ;) 198.228.217.150",1
"Freeland, PA 

You are really, really gay for reverting my good edit to Freeland, PA.  Stupid liberals! 204.186.77.109   tilde tilde tilde tilde",1
"WHY DID YOU DELETE AFROJACK? 

With the afros and the jackos and the ha ha ha.",1
"The defeat of Roydosan 

Well done my fellow Greeks, we have defeated Roydosan and now he runs like cattle. HEIL!",1
You just now made a bunch of reversions. Fuck,1
"""

 Hey! Maybe you should try it. Your candidate's """"spiritual mentor"""" is a Jew-hating, faux-""""Christian"""" Black supremacist.   """,1
JUstin likes it in the behind..,1
"—Preceding unsigned comment added by  (talk • contribs) 17:01, 3 August 2008
Fuck off.",1
"Yeah, he said he'd never heard of Ferrara, what a crook, the name bad lieutenant just appeared to him in a german sausage.",1
An ass. LOL. The vandalism was about goaste.  96.48.13.234,1
"UNBELIEVABLE you went ahead and removed the section unilaterally without waiting from comments from other editors. I'm warning you Wee, abstain from any more disruptive and borderline vandalism editing.",1
"Antisemites being protected from Jews... geez, has anyone else seen that pig flying nearby? I also heard it's snowing in hell -)",1
"Fraggle81 ==
I can just make new accounts every time I want to attack you. Proxy. Faggot.

==",1
Utterly stupid suggestion. I am sure Wikipedia is crying out for pages created for a couple of non-league footballers who when they finish playing football will probably stack shelves in Asda or work for KVA. Just de-link their names that is the solution.,1
"Al Arbour  

Hey Fucktard. Al Arbour died on Friday. Try having someone read an obituary to you",1
"Then you're a communist, because you are not Zod like me, so you cannot have the same opinions on things as Zod.
User:Iamzodyourzodeveryzod Boo yah.",1
"Idiot is  what idiot does
202.92.40.8",1
THIS DUDE THAT BLOCKED ME IS A FUCKING COCK SUCKER!!!!!!!!!! HEXACHORD SUCK SOME DICK NEGRO,1
I was blocked for reporting their harassment then. Same thing you liar.,1
"How about this 

You are a cunt?",1
"BAREK,

YOU ARE A RETARD, YOU DOUCHENOZZLE!!!

BLOW ME!

MikeyCMS

P.S. YOU WERE A MISTAKE and TAKE MY ACCOUNT, I DONT CARRE, AND YOU DONT CARE ME!",1
have sex with our users like areaseven,1
"Hey I thnk that you an asshole 

You just love to fuck your momk all day bitch.  Stop Fuckinmg her now!!!!!!!!!!  Got it bitch",1
"heY TOdds! Quick Q? 

Why Are You So Gay",1
"Mate, sound like you are jewish

Gayness is in the air",1
as the whole world consider you Sunnis terrorists,1
BASEBALLS BUGS IS AN UGLY IGNORANT FOOL,1
u aint got no pancake mix lady so stopppp,1
"but ew 

He was a fαg which is against nature and is the most disgusting thing. Youre not a woman are you? Sexism is wrong. Being wrong is for women.",1
"Angry 

Fuck you bitch",1
"Please stop. If you continue to ignore our policies by introducing inappropriate pages to Wikipedia, you will be blocked.",1
Yeah! You dummy!  Bakutrix,1
right it's less selective you stupid fuck,1
"Hate 

This guy is such a liar, i hate him. He is evil!",1
"He's not a retired, he was just useless.",1
"Stop pussy-footing 
BAN ME! You did it before!",1
FUCK OFF THE LOT OF YOU. CRAZY BASTARDS THAT IS ALL YOU ARE.,1
and in the program on last night Crime Museum: The Blackout Ripper he is called a serial killer not only by experts but by the police who catched him !!!! so get your facts right you retards,1
"Idiot

Blanche Barrow was not hit in the face with glass at Dexfield Park. Where did you get this bullshit?",1
"Uh oh, Mr. Big shot registered User is crying like a little girl because I called him out on his BS.",1
"Last warning, Mark! Anymore defiant arguments and I will be subduing you with my merciless wrath!",1
You Are a fuck head I'm not a vandal so suck cock ass master.  We'll talk after your done with your Mom.,1
"Netaji (what a ridiculous username), 

                I hope you are visiting India regularly, because from your contributions to Wikipedia, it is clear to me that you are homesick, and have lost touch with the street reality of India. Get better soon.",1
"YOU ARE A MINDLESS FAGGOT PIG PLEASE GOD BURN THIS FUCKING MAGGOT TO DEATH IN HELL
YOU HAVE OFFENDED MY SENSES YOU MINDLESS SELF IMPORTANT FUCKING PEST
THE GOD THAT YOU HATE HATES YOU",1
YAWN!!     The above COMMENT is a quote from McNeight!!!  AND yet HE still insistes on adding that damn 'preceeding unsigned.....yada...yada'  What a RUDE and obnoxious individual.,1
You are clearly not very smart and not here to build an encyclopedia.,1
"""
 lol! let the porky make a fool out of himself. i also suspect that he is infact using socks himself. follow his edits, and note the right-wing idiots who supports him. """,1
i'll hook your mom you motherfucker. yeah suck my balls and slurp my come. bitch.,1
"i know ive been bad but EMC has been mean to me. Quote: Your name will be added here from now on when you vandalize. I'm done with you, you little punk.  . Thanks! Bugman",1
"chesdovi 

chesdovi is just a dos from the usa who probably doesnt even speak hebrew. if you think he would be dumb enough to do something so obvious and you think this is him, then you are really the dumb one.",1
"fuck you 

you're an idiot",1
But he's a bitch who made a comment only a bitch would make? ),1
Don't post any garbage on my page!,1
"Niggers and their liberal friends steal everything not tied down, just like the presidency here with acorn with its liberal defenders, FUCK YOU NIGGER OBOAMA!",1
"Samuel is a chump with no life

i hope that is the case you chump. if i find out the reason u have so much time to work on this page is because you are getting paid to do it, my respect for you will fall even lower.",1
"Hey shithead 

Hey shithead

Where are you?

Are you too busy sucking on someone's cock to talk right now?

119.245.89.79",1
You don't know what the hell youre talking about! Do you!? 98.94.163.97,1
That trashy mikkalai started to revert my own work and put racial trashy messages on my own space.,1
Just wanted to let you know that I think you're a faggot.  Find better things to do with your time.,1
"I swear, you're extremely stupid and oblivious. Open your eyes, unless you need to see an eye doctor that is.",1
"Reason for false info 

My cousin came to my house and was fucking with my wiki so I'm sorry for any false info on any pages",1
"FUCK 
You little bitch the cowboys have no testes",1
"""

 Ahem, wtf are u talking about sire? I do not practice """"vandalism"""".""",1
"LOL; charles, you are a real fag aren't you? siding with chinks?? 
go fuck yourself, asswipe! we don't need no chinks in here. 

FAG",1
"Edit request from 174.3.185.61, 28 June 2010 

Mauler90 is a shit faggot 

174.3.185.61",1
"IT IS PRONOUCED RINK-IN, YOU MORON.  NOT RINCON, LIKE IT SHOULD BE IN SPANISH.   WTOC ALWAYS SAYS RINK-IN THIS RINK-IN THAT.  GO FUCK YOURSELF.  THIS EDIT IS CORRECT YOU GD MF SOB.",1
"FAGGOT 
 FAGGOT 
 FAGGOT 
 FAGGOT",1
"you're a PATHETIC, BUREAUCRATIC piece of slime. You can remove your withered ballsack with a rusty shears,
 or you can eat my shit. Your name will be on the syph list one day, with a †.",1
"HOLD ON! ive got something to say to u. FUK U!!! yea thats right u r gay for revertin my edit you DUMB FUK! lol go 

fuk urself you gay cock licker haha",1
I've requested a change to Wolfpuss - congratulations to all dirty thinkers in our community. (!) I submit to your naughtiness.,1
"Bite me 

You're a dickhead, drop dead ^-^",1
"Priest are all pedophiles 
Is this true? How do we know?",1
Are you a faggot or what?,1
"""

 I hate you. 

I hate you.
I hate you!  — Preceding unsigned comment added by 219.125.25.195   """,1
"many unsecured wi-fi hot spots, so many idiot wikipedia pages",1
I AM NOT A VANDAL!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
"Ah fuck it. I see now. looked back in Striver's records, he's a fucking islamist troll nothing more. No point bothering with him, he'll just keep popping up.",1
"Yeah 

If you don't like the team, get the hell out of the stadium. Douche.",1
"He's as big of a fool as Kunstler, although at least JKG knows when to quit.71.232.157.145",1
"// Hahahihihoho

Bishone: Is that allowed to say that somebody is mentaly insane in Wikipedia? Cause Ante call me that and i HAVE NEVER said something like that before. // Hahahihihoho",1
"I have now undone your stupid mistakes  and . I really have better things to do!!

I repeat: STOP USING AWB or better still, do us all a favor and stop editing Wikipedia period!!!
81.153.250.102",1
"pervert, 

ps karl swithwnbank wrothe this not littledan9999",1
I CAN EDIT MY OWN SHIT YOU MOTHERFUCKING CUNT,1
"Fake Administrator
Here is yet another fake administator. To hell with him, I am going to bed.",1
Admins stick together. Never talk back. I get it.  Lots of shit.  The Dissident Aggressor,1
"Decline unblock 

You declined my unblock request. Barrymcpeedmipants or wev his name is, is probably another student at my school, NOT me. If you understood this before it would make you real smarter than you currently are, you obnoxious cunt.",1
"November 2015 (UTC)
Fuck off. Your accusations are baseless, your writing style is atrocious. Prose means prose, not fluff. -   00:39, 16",1
"you are sick bastard, and hope get your lesson soon",1
"If you admins can block me for sockpuppetry, then what should I do for what you are doing as a team ,, arent you a sockpuppet hen ???",1
"asshole.... 

yep. you suck.  Jesus of Suberbia",1
"""

 Hello

Come on, be a man. """"OOOOH... I am going to block you..."""". Go ahead. i can make a new account, plus Its not like I care if I cant edit Wikipedia""",1
"Gay Sex =

Demiurge loves it in his Irish ass.",1
listen dumbass i did`nt do any anything to the pelycosaur page so fuck you you cunt-gluzing asswipe,1
"MY PAGE 3234434aAa 

Your just a mean OLD BULLSHITTING fart...as you would put it",1
"Who the hell are you, and where did you get this rubbish??? 24.5.122.13",1
"SchtippDick 

You. You boy. Youuuuuu. Terisoaio! Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah.",1
fucking liberal prick and get a life!,1
I'm very upset that you've done this to me and ur a big shithead !!!!! I think that ur probbly black bcuz ur stupid,1
"Thanks for doing the bidding of the troublemaking and vindictive vandal . It's ok for him to make personal attacks, but when I respond in kind I'm blocked. This is why Wikipedia sucks!",1
to Donate to this group of buffoons,1
"niggah 

hey fool whyd you delete my article?",1
"douchebag
fremantle suck ass dipshit support a real team that has actually won a premiership u prick",1
"Penis 

Did you sex with Grawp? H-A-6-6-E-P???

Penis.

Penis.

Vagina.

Vagina.",1
PISS COMING FROM MY ASSS!,1
What the fuck did I just say?,1
"Death?!?!

What utter twat said that she died on June 3rd 2008?!?!?!",1
"Here we go again, same idiot reverting my changes in a pathetic attempt to make Filipinos look Hispanic.   PacificWarrior101",1
"You can fuck off too, you Twatus Majorus.",1
"""
 Well go verify it, """"Dick and Jane get sexually mutilated"""" page 18.  """,1
"Ekgograf and his son of bitch of gang of dumb, n*zi , and are the greatest batard that ever walk on earth !!!!!",1
"Why are you still here? Can you not find anything more important to do, like killing yourself?",1
"liar 

This guy is such a thief and a liar! He should be quartered!",1
"Go masturbate yourself on someone else's page, you will get no satisfaction from me, slut.  Wikipedia is not the proper place for you to abuse your powers just because you're unsatisfied in life.  It ain't my fault you're ugly, sista.",1
"you 

Do you know you come across as a giant prick?",1
Sure...  I'll take a picture of myself giving you the middle finger because that's what I think about the jackoffs that have ruined my page for anyone who is actually a fan of Lance Cade.  Just tell me where to send my finger!,1
"Ha ha! 

You got banned from editing just like before you republican loser, what a shame. lol )",1
"you better sleep with an eye open, you don't know which way the trouble will come from shitbag!",1
"IT IS NOT A TKO YOU IDIOT!!!YOU HAVE NO IDEA WHAT IT IS AND IT'S A SWINGING NECKBREAKER YOU VERY UNSMART AND VERY UNCLEVER FAGGOT,GOT IT!!!
DARK-HOODED SMOKER",1
My dad is 6'7' you dumb snail of a kid!,1
"is bale turned around and told you he felt more welsh than english and classified himself as welsh, what would your anti-welsh stance be then numbnuts?  i hope you are hunted down by a welsh hate mob and castrated and forced to eat your small testicles",1
"YO B1TCH! 

you absolute fuk1ng little b1tch you wanna step up face to face toe to toe you fuk1ng absolute tiny little fuk1ng hopeless b1tch?124.180.159.192",1
- the biggest dick licker on the planet earth.,1
"my balls 

BIG BALLS

 ive got big balls youve got big balls shes got big balls 
  theyve got big balls   weve got big balls  weve got big balls 
 

        ive got great balls of fire 
                      BY david swartz",1
SHUT UP HO AND READ THIS http://profile.myspace.com/index.cfm?fuseaction=user.viewprofile&friendid;=298123264 . IT'S GETTING READY TO GO SERIOUSLY TO PUBLIC. YOU'LL YOUR OWN WEBSITE TOO IF YOU KEEP BEING A HO,1
fock you barack obama,1
"You are my bitch! 

I own your ass.",1
"eat my shit 

Title says it all.",1
"i lookd back in history when it was put it had link 2 extern gc site, sum1 removed that link so ur a fucking liar about no source.",1
user:jeppiz worships the balls of jesus son of the whore and suck the penis of user:DeCausa the bastard.,1
"Piss on me 

P!SS ON ME, YOU BIMBO!",1
"No, it's not a delayed reaction

I just happened to read your wonderful warning yesterday. Unlike you, I don't visit Wikipedia everyday. But I'm surprised to see that you are too dense to figure that out.

Idiot. HA HA HA HA HA XD",1
"hay bitch 

thank you kindly for your advice on my vandalism but if your the dick who removed the thing abouth Berties make up costs Thats true... so ah FUCK  YOU",1
give a **** on them. I inserted,1
You're very foolish you know that - right if you want confirmation just visit the official FC Internazionale Milano webpage for news of his signing! Are you daft? He has already been issued with a number (77) at Inter.,1
Fuck my stupid muslim ass!!!!!!!!!,1
should we mention that this beer nearly tops the truly disgusting beer list?,1
"Im not posting their, he never provided proof or anything why not give him hell!

July 14 2006 UTC",1
"Gays are disgusting

It's just my opinion but gays are disgusting.",1
OH GREAT LEAVE ME ALONE I CANT FREAKING CONTRIBUTE BECAUSE I AM FREAKING BLOCKED OK?! AND WHERE DO YOU GET PERMISSION TO TALK ON MY PAGE??!!!!,1
All fucking talk huh?,1
"Sorry,but the guy is a pratt. He has attacked me before so needs to practise what he preaches.",1
"I shall look forward to the day I hear of your death, and I intend to continue terrorizing you and make your life a living hell you nasty little stupid Mexican faggot.",1
"Simona Halep

Are you stupid? I didn't do anything wrong...",1
see here  pointy revertss and bullying from a bunch of owing I love shit users.,1
"""

 And why is """"screw you, motherfucker"""" a personal attack? I'm not implying anything about 80.174.59.92, am I?
 76.210.66.152  """,1
"mac 

only faggots and dumb housewives use macs. which one are you?",1
"Comment from Kansai Goma 

I still have more accounts on here which you will never find because I am too smart for you dickheads and you are a dumass.

fuck ya!",1
"You are a n00b, stop fixing the crap that I edit.  I will call the authorities if these actions continue.  Go fuck yourself like the n00b you are.",1
"Wtf, Why You deleting Maashel? Bad things will happen to you now.",1
"Kungfu Adam  

Kungfu Adam is a fucking dumbass.",1
and suck a dick two times every hour until sunrise,1
"Kind Sir , have you ever tried to suck your own wiener? 

I mean you should mate and also try to catch a blowfish and f*ck its brains out
 you curry munching f*ck.And jimmy Wales called....he didnt flush today so u could go eat his shit!",1
Only a NUTCASE liberal could make a statement as ABSURD as has >,1
"how dear you who ever put on hi shit haeds i my going to sue the peo[ple who made this web sit 

P.S Just jocking i culdn't care less if or diidn't have hi shit heads",1
hey fuck you i went to this school and its awesome so fuck you bitch! 74.244.182.33,1
blah. blah. blah! loser.,1
"Bitter Utd Fan 

If you do not stop removing Arsenal's victory in the FA Cup your IP WILL be banned. Just because your team is rubbish, it's not Wikipedia's fault =P - 17:16, May 21, 2005 (UTC)",1
"You're a fag 

Just wanted to let you know that. D",1
"hey shithead 

quit fucking with all the ufc pages and go get a fucking life you god damn mother fucking loser.",1
boobs are sweet and sexy i love them they are so squishy,1
"How dare you send me such abuse you fucking cockmaster!
If you dare warn me again, Mr Jeff. I will savagely attack your mother!

I know where you live",1
"If you want to describe the BNP as it is currently, drop the fascist rubbish",1
"""

 Threats 
Please refrain from using threats to other users. """"A revert of this will take you directly to Wikipedia arbitration."""" What is this? Mr. Oh-you-better-follow-what-I-do-or-I-will-ban-your-ass?

Don't be a jerk.

  """,1
"What personal attacks, whoever changed it back did only half the job, which is why I say it was done lazy. When it comes to stupidity, I am sorry, you are a stupid fool if you think New Mexico Terrirory and Confederate Arizona were the same country.",1
"this user needs to get a life lol 

lol get a real life u suck lol",1
"HELLO GOOD SIR
You're a fucking faggot and have no clue what you're talking about with awesome.jpg. I know and don't care that this will be reverted, but read it first, because you should seriously shut the fuck up. Love you buddy",1
"curious 

Are you transgender? If so, do you think you can be objectiive? If so, who's your immediate boss on wikipedia?",1
"hello
mother fucker hijo edputa",1
"You guys suk. You really really suck. Fuck you, MisterSmiley and 331dot",1
"we will, we will fuck you!",1
well sorry about replacing bands.but you dumb cunt fireworks is also a pop punk band.so go be a ass whole some where else. and this time next year doesnt have a Wikipedia page.,1
"sup 

Thanks for the anal sex yesterday!

Love,
George (your homosexual lover)",1
"Asshole... 

You serious right now cunt?",1
